valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.035508107393980026,0.15270482003688812,0,41,,
,,0,41,0.17234502732753754,
,,1,49,,0.03268107399344444
0.02507692575454712,0.12355445325374603,1,83,,
,,1,83,0.13996252417564392,
,,2,99,,0.025672972202301025
0.017777282744646072,0.10112906247377396,2,125,,
,,2,125,0.1209789365530014,
,,3,149,,0.021416649222373962
0.017675714567303658,0.10039353370666504,3,167,,
,,3,167,0.11173291504383087,
,,4,199,,0.0206056609749794
0.017517060041427612,0.09834660589694977,4,209,,
,,4,209,0.10944695770740509,
,,5,249,,0.019726667553186417
0.017755508422851562,0.09960789233446121,5,251,,
,,5,251,0.10837404429912567,
0.017466526478528976,0.09889455884695053,6,293,,
,,6,293,0.10759274661540985,
,,7,299,,0.02054908312857151
0.0178692527115345,0.10124386101961136,7,335,,
,,7,335,0.10706211626529694,
,,8,349,,0.019322823733091354
0.018227040767669678,0.1030581071972847,8,377,,
,,8,377,0.10657403618097305,
,,9,399,,0.018543928861618042
0.017403533682227135,0.09926760196685791,9,419,,
,,9,419,0.10570184886455536,
,,10,449,,0.02045319974422455
0.017837034538388252,0.10060238093137741,10,461,,
,,10,461,0.10553251951932907,
,,11,499,,0.018178217113018036
0.01768389716744423,0.10004553943872452,11,503,,
,,11,503,0.10490955412387848,
0.017617106437683105,0.09885993599891663,12,545,,
,,12,545,0.10441406071186066,
,,13,549,,0.01928749307990074
0.017794519662857056,0.10082700848579407,13,587,,
,,13,587,0.10430263727903366,
