valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.027853794395923615,0.12997350096702576,0,41,,
,,0,41,0.18521994352340698,
,,1,49,,0.03421402350068092
0.02455964684486389,0.12451423704624176,1,83,,
,,1,83,0.1413787305355072,
,,2,99,,0.02687191590666771
0.019413799047470093,0.1067177802324295,2,125,,
,,2,125,0.12639065086841583,
,,3,149,,0.021936792880296707
0.01786842942237854,0.10044396668672562,3,167,,
,,3,167,0.11489056050777435,
,,4,199,,0.020336398854851723
0.01757623255252838,0.09943322837352753,4,209,,
,,4,209,0.11072997748851776,
,,5,249,,0.020993132144212723
0.01845155656337738,0.10168371349573135,5,251,,
,,5,251,0.10932226479053497,
0.01618793234229088,0.09514151513576508,6,293,,
,,6,293,0.10811877995729446,
,,7,299,,0.019619662314653397
0.01710638403892517,0.09775679558515549,7,335,,
,,7,335,0.10778467357158661,
,,8,349,,0.019084354862570763
0.016698462888598442,0.09632652252912521,8,377,,
,,8,377,0.10689103603363037,
,,9,399,,0.019447937607765198
0.016926785930991173,0.09717225283384323,9,419,,
,,9,419,0.10621285438537598,
