train_loss,epoch,step,valid_loss,valid_MAE,train_MAE
0.02885332703590393,0,49,,,
0.025991501286625862,0,99,,,
,0,134,0.028978528454899788,0.13516603410243988,
,0,134,,,0.13898350298404694
0.019927553832530975,1,149,,,
0.01597447693347931,1,199,,,
0.01736963912844658,1,249,,,
,1,269,0.028183309361338615,0.12995938956737518,
,1,269,,,0.0996081680059433
0.016481615602970123,2,299,,,
0.017908701673150063,2,349,,,
0.01577172800898552,2,399,,,
,2,404,0.028367426246404648,0.1305563598871231,
,2,404,,,0.09572017192840576
0.0174262672662735,3,449,,,
0.018019620329141617,3,499,,,
,3,539,0.027396058663725853,0.12873929738998413,
,3,539,,,0.09357867389917374
0.015686575323343277,4,549,,,
0.016651039943099022,4,599,,,
0.016175642609596252,4,649,,,
,4,674,0.0280289426445961,0.13079193234443665,
,4,674,,,0.09201061725616455
0.017136886715888977,5,699,,,
0.015825722366571426,5,749,,,
0.016199573874473572,5,799,,,
,5,809,0.027734870091080666,0.128671333193779,
,5,809,,,0.09120117872953415
0.015361303463578224,6,849,,,
0.015124553814530373,6,899,,,
,6,944,0.02741580456495285,0.1279166042804718,
,6,944,,,0.09031381458044052
