train_loss,epoch,step,valid_loss,valid_MAE,train_MAE
0.03520869091153145,0,49,,,
,0,54,0.03862479329109192,0.14027157425880432,
,0,54,,,0.15629275143146515
0.03268464654684067,1,99,,,
,1,109,0.03549432381987572,0.1356489360332489,
,1,109,,,0.1252301037311554
0.03064710833132267,2,149,,,
,2,164,0.0328524075448513,0.1320212185382843,
,2,164,,,0.12130055576562881
0.029449278488755226,3,199,,,
,3,219,0.0300795566290617,0.1314091980457306,
,3,219,,,0.119536392390728
0.02651028148829937,4,249,,,
,4,274,0.02651425264775753,0.12571847438812256,
,4,274,,,0.11845552921295166
0.023873576894402504,5,299,,,
,5,329,0.020086100324988365,0.11321891844272614,
,5,329,,,0.11219541728496552
0.019724374637007713,6,349,,,
,6,384,0.018096674233675003,0.10586152970790863,
,6,384,,,0.10474422574043274
0.018173648044466972,7,399,,,
,7,439,0.015059031546115875,0.090858593583107,
,7,439,,,0.09654408693313599
0.015403078868985176,8,449,,,
,8,494,0.013797554187476635,0.08356676995754242,
,8,494,,,0.08853908628225327
0.014110219664871693,9,499,,,
0.013412385247647762,9,549,,,
,9,549,0.013268067501485348,0.08018346130847931,
,9,549,,,0.08429811894893646
0.01268627680838108,10,599,,,
,10,604,0.013002831488847733,0.07868608087301254,
,10,604,,,0.08165210485458374
0.012254116125404835,11,649,,,
,11,659,0.012938419356942177,0.07826892286539078,
,11,659,,,0.07987433671951294
0.012190291658043861,12,699,,,
,12,714,0.01305800024420023,0.07844886183738708,
,12,714,,,0.07834021747112274
0.012017186731100082,13,749,,,
,13,769,0.012898328714072704,0.07756117731332779,
,13,769,,,0.07714364677667618
0.012202691286802292,14,799,,,
,14,824,0.012576719745993614,0.07559797912836075,
,14,824,,,0.0760839581489563
0.011153915897011757,15,849,,,
,15,879,0.012205040082335472,0.07397903501987457,
,15,879,,,0.07510017603635788
0.012236791662871838,16,899,,,
,16,934,0.012217438779771328,0.0737263411283493,
,16,934,,,0.0742063894867897
