valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.029337173327803612,0.14467087388038635,0,41,,
,,0,41,0.18327385187149048,
,,1,49,,0.034346334636211395
0.02851851098239422,0.1412886083126068,1,83,,
,,1,83,0.14282120764255524,
,,2,99,,0.02737145870923996
0.023279890418052673,0.12427201867103577,2,125,,
,,2,125,0.12890315055847168,
,,3,149,,0.021776912733912468
0.021389678120613098,0.11759357899427414,3,167,,
,,3,167,0.11716794967651367,
,,4,199,,0.020401345565915108
0.020639395341277122,0.11455938220024109,4,209,,
,,4,209,0.11232432723045349,
,,5,249,,0.02031261846423149
0.020577063784003258,0.11434650421142578,5,251,,
,,5,251,0.11079839617013931,
0.02026471123099327,0.11376751214265823,6,293,,
,,6,293,0.10944437980651855,
,,7,299,,0.020588571205735207
0.019461680203676224,0.10976269841194153,7,335,,
,,7,335,0.10877364128828049,
,,8,349,,0.019383499398827553
0.019242944195866585,0.10883847624063492,8,377,,
,,8,377,0.10790246725082397,
,,9,399,,0.01937589794397354
0.01985330693423748,0.11108177900314331,9,419,,
,,9,419,0.10741306841373444,
,,10,449,,0.018710967153310776
0.020034851506352425,0.11211627721786499,10,461,,
,,10,461,0.10692670196294785,
,,11,499,,0.020534487441182137
0.018954697996377945,0.10771087557077408,11,503,,
,,11,503,0.10661020129919052,
0.01869291253387928,0.10685841739177704,12,545,,
,,12,545,0.106150321662426,
,,13,549,,0.01939110830426216
0.018744826316833496,0.1063191220164299,13,587,,
,,13,587,0.10572998225688934,
,,14,599,,0.018998058512806892
0.01981860212981701,0.11120324581861496,14,629,,
,,14,629,0.10541416704654694,
,,15,649,,0.019010115414857864
0.019864918664097786,0.11114499717950821,15,671,,
,,15,671,0.10516957193613052,
