valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.04007287323474884,0.14619509875774384,0,41,,
,,0,41,0.2030007392168045,
,,1,49,,0.04459019750356674
0.02768946997821331,0.1317826509475708,1,83,,
,,1,83,0.15633386373519897,
,,2,99,,0.035575151443481445
0.020966753363609314,0.11399568617343903,2,125,,
,,2,125,0.1430501490831375,
,,3,149,,0.02980557270348072
0.01884959079325199,0.10946019738912582,3,167,,
,,3,167,0.13409841060638428,
,,4,199,,0.024058926850557327
0.017152855172753334,0.10028322786092758,4,209,,
,,4,209,0.1221141442656517,
,,5,249,,0.020022861659526825
0.01574971340596676,0.09534934908151627,5,251,,
,,5,251,0.11223448812961578,
0.015224579721689224,0.09328393638134003,6,293,,
,,6,293,0.10895738750696182,
,,7,299,,0.020098401233553886
0.015882423147559166,0.09465355426073074,7,335,,
,,7,335,0.10731218755245209,
,,8,349,,0.019227534532546997
0.014735836535692215,0.09078774601221085,8,377,,
,,8,377,0.10622856020927429,
,,9,399,,0.017963819205760956
0.01485383976250887,0.09105398505926132,9,419,,
,,9,419,0.10531362146139145,
,,10,449,,0.02009090781211853
0.014525730162858963,0.08956167101860046,10,461,,
,,10,461,0.10465972870588303,
,,11,499,,0.019289536401629448
0.014591611921787262,0.08964675664901733,11,503,,
,,11,503,0.10403558611869812,
0.015482229180634022,0.0920696035027504,12,545,,
,,12,545,0.1034838855266571,
,,13,549,,0.01824202388525009
0.014658198691904545,0.08948642015457153,13,587,,
,,13,587,0.10299372673034668,
,,14,599,,0.017829956486821175
0.014997821301221848,0.09021652489900589,14,629,,
,,14,629,0.1024685651063919,
