valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.03763240575790405,0.15435467660427094,0,41,,
,,0,41,0.18044929206371307,
,,1,49,,0.035369887948036194
0.027018528431653976,0.12895488739013672,1,83,,
,,1,83,0.14286461472511292,
,,2,99,,0.02533051185309887
0.016806585714221,0.10246145725250244,2,125,,
,,2,125,0.12407559901475906,
,,3,149,,0.021154925227165222
0.01640211045742035,0.10093258321285248,3,167,,
,,3,167,0.11429255455732346,
,,4,199,,0.021973012015223503
0.016611143946647644,0.10087758302688599,4,209,,
,,4,209,0.1112353727221489,
,,5,249,,0.02019745297729969
0.016123633831739426,0.09858490526676178,5,251,,
,,5,251,0.10961797833442688,
0.016071319580078125,0.09808939695358276,6,293,,
,,6,293,0.10862299054861069,
,,7,299,,0.01881333813071251
0.0164297167211771,0.10021427273750305,7,335,,
,,7,335,0.10788598656654358,
,,8,349,,0.020258700475096703
0.015377803705632687,0.094985730946064,8,377,,
,,8,377,0.10707318037748337,
,,9,399,,0.020640818402171135
0.015843570232391357,0.09643381088972092,9,419,,
,,9,419,0.10694314539432526,
,,10,449,,0.01958388090133667
0.01604633219540119,0.09830588102340698,10,461,,
,,10,461,0.10629592090845108,
,,11,499,,0.01916777715086937
0.015457595698535442,0.0947650596499443,11,503,,
,,11,503,0.10568941384553909,
0.015820074826478958,0.09716210514307022,12,545,,
,,12,545,0.1052488312125206,
