valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.04921403527259827,0.17529712617397308,0,41,,
,,0,41,0.19987517595291138,
,,1,49,,0.037216365337371826
0.03636692836880684,0.1495712250471115,1,83,,
,,1,83,0.14624643325805664,
,,2,99,,0.02852368727326393
0.02717961184680462,0.12732663750648499,2,125,,
,,2,125,0.13126131892204285,
,,3,149,,0.02030337229371071
0.02427908219397068,0.11932294070720673,3,167,,
,,3,167,0.11851263046264648,
,,4,199,,0.021851088851690292
0.024669522419571877,0.1191287562251091,4,209,,
,,4,209,0.11233285814523697,
,,5,249,,0.019710958003997803
0.0230401623994112,0.11454889923334122,5,251,,
,,5,251,0.11033757030963898,
0.0232038963586092,0.11415126919746399,6,293,,
,,6,293,0.10897698998451233,
,,7,299,,0.02125774696469307
0.023156777024269104,0.11273574829101562,7,335,,
,,7,335,0.10807741433382034,
,,8,349,,0.021609202027320862
0.02359079197049141,0.11432486772537231,8,377,,
,,8,377,0.1076231300830841,
