valid_loss,valid_MAE,epoch,step,train_MAE,train_loss
0.022598933428525925,0.12387438118457794,0,27,,
,,0,27,0.15122562646865845,
,,1,49,,0.020961210131645203
0.019355587661266327,0.10990293323993683,1,55,,
,,1,55,0.11406826227903366,
0.017713993787765503,0.10490798205137253,2,83,,
,,2,83,0.10714948922395706,
,,3,99,,0.017105411738157272
0.015730055049061775,0.09533268958330154,3,111,,
,,3,111,0.09979057312011719,
0.013178364373743534,0.08087377995252609,4,139,,
,,4,139,0.08991300314664841,
,,5,149,,0.013604753650724888
0.01261583250015974,0.07638797163963318,5,167,,
,,5,167,0.08177244663238525,
0.012651657685637474,0.07703102380037308,6,195,,
,,6,195,0.07948655635118484,
,,7,199,,0.012831845320761204
0.01225297525525093,0.07615358382463455,7,223,,
,,7,223,0.07815790176391602,
,,8,249,,0.011599760502576828
0.012780188582837582,0.07760704308748245,8,251,,
,,8,251,0.07738060504198074,
0.012626778334379196,0.07682574540376663,9,279,,
,,9,279,0.07636808604001999,
,,10,299,,0.012074938975274563
0.01259557344019413,0.07657136023044586,10,307,,
,,10,307,0.07547085732221603,
0.01245945319533348,0.07554099708795547,11,335,,
,,11,335,0.075094074010849,
